,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C)
18385,2,2,7.0,0.0,20.4,0.0,18.79,1.77,0,0.0,0.0,0,1,24.444444
18386,2,3,7.0,0.0,20.2,0.0,19.01,1.77,0,0.0,0.0,0,1,24.444444
18387,2,4,7.0,0.0,20.02,0.0,19.22,1.77,0,0.0,0.0,0,1,24.444444
18388,2,5,7.0,0.0,19.82,0.0,19.48,1.77,0,0.0,0.0,0,1,24.444444
18389,2,6,7.0,0.0,20.14,0.0,19.1,1.77,0,0.27,0.0,0,1,24.444444
18390,2,7,7.0,0.0,20.31,0.0,18.89,1.77,0,0.59,0.0,0,1,24.444444
18391,2,8,7.0,0.0,21.12,0.0,18.82,3.58,0,0.43,71.0452,0,1,24.444444
18392,2,9,7.0,0.0,21.03,0.0,20.56,5.97,0,0.0,250.298,0,1,24.444444
18393,2,10,7.0,0.0,21.3,0.0,22.09,9.55,0,2.2,418.792,0,1,24.444444
18394,2,11,7.0,0.0,21.47,0.0,22.39,10.74,0,1.99,436.651,0,1,24.444444
18395,2,12,7.0,0.0,21.8,0.0,22.01,10.74,0,2.76,648.379,0,1,24.444444
18396,2,13,7.0,0.0,22.22,0.0,22.26,10.74,0,0.0,766.169,0,1,24.444444
18397,2,14,7.0,0.0,22.47,0.0,22.27,10.74,0,0.0,678.737,0,1,24.444444
18398,2,15,7.0,0.0,22.49,0.0,21.71,10.74,0,0.0,465.928,0,1,24.444444
18399,2,16,7.0,0.0,22.45,0.0,20.85,10.74,0,0.0,341.923,0,1,24.444444
18400,2,17,7.0,0.0,22.38,0.0,19.98,10.74,0,0.0,216.116,0,1,24.444444
18401,2,18,7.0,0.0,22.06,0.0,20.11,10.74,0,0.0,32.1287,0,1,24.444444
18402,2,19,7.0,0.0,21.55,0.0,20.22,8.35,0,2.92,0.0,0,1,24.444444
18403,2,20,7.0,0.0,21.01,0.0,20.48,5.97,0,0.0,0.0,0,1,24.444444
18404,2,21,7.0,0.0,21.07,0.0,20.81,5.97,0,0.0,0.0,0,1,24.444444
18405,2,22,7.0,0.0,21.03,0.0,21.49,3.58,0,0.0,0.0,0,1,24.444444
18406,2,23,7.0,0.0,20.88,0.0,21.91,1.77,0,0.0,0.0,0,1,24.444444
18407,2,24,7.0,0.0,20.65,0.0,22.22,1.77,0,0.0,0.0,0,1,24.444444
18408,2,1,1.0,0.0,20.46,0.0,22.48,1.77,0,0.0,0.0,0,1,24.444444
18409,2,2,1.0,0.0,20.23,0.0,22.8,1.77,0,0.0,0.0,0,1,24.444444
18410,2,3,1.0,0.0,20.06,0.0,23.05,1.77,0,0.0,0.0,0,1,24.444444
18411,2,4,1.0,0.0,19.85,0.0,23.41,1.77,0,0.0,0.0,0,1,24.444444
18412,2,5,1.0,0.0,19.68,0.0,23.72,1.77,0,0.0,0.0,0,1,24.444444
18413,2,6,1.0,0.0,19.55,0.0,23.96,1.77,0,0.0,0.0,0,1,24.444444
18414,2,7,1.0,0.0,19.45,0.0,24.12,1.77,0,0.0,0.0,0,1,24.444444
18415,2,8,1.0,0.0,19.94,0.0,23.39,1.77,0,0.33,73.0086,0,1,24.444444
18416,2,9,1.0,0.0,20.4,0.0,22.86,1.77,0,0.0,291.719,0,1,24.444444
18417,2,10,1.0,0.0,21.11,0.0,22.18,3.58,0,0.6,491.641,0,1,24.444444
18418,2,11,1.0,0.0,21.19,0.0,21.69,7.16,0,0.28,640.659,0,1,24.444444
18419,2,12,1.0,0.0,21.29,0.0,20.18,7.16,0,0.28,736.686,0,1,24.444444
18420,2,13,1.0,0.0,21.62,0.0,19.11,9.55,0,2.77,761.532,0,1,24.444444
18421,2,14,1.0,0.0,21.8,0.0,18.44,9.55,0,2.76,721.201,0,1,24.444444
18422,2,15,1.0,0.0,21.88,0.0,17.44,9.55,0,2.76,640.684,0,1,24.444444
18423,2,16,1.0,0.0,21.85,0.0,16.95,9.55,0,2.76,505.687,0,1,24.444444
18424,2,17,1.0,0.0,21.73,0.0,17.4,9.55,0,2.76,313.513,0,1,24.444444
18425,2,18,1.0,0.0,21.37,0.0,18.22,7.16,0,0.0,72.3013,0,1,24.444444
18426,2,19,1.0,0.0,21.08,0.0,18.94,4.77,0,0.0,0.0,0,1,24.444444
18427,2,20,1.0,0.0,21.05,0.0,19.53,1.77,0,0.0,0.0,0,1,24.444444
18428,2,21,1.0,0.0,20.82,0.0,20.01,1.77,0,0.0,0.0,0,1,24.444444
18429,2,22,1.0,0.0,20.58,0.0,20.59,1.77,0,0.0,0.0,0,1,24.444444
18430,2,23,1.0,0.0,20.38,0.0,21.01,1.77,0,0.0,0.0,0,1,24.444444
18431,2,24,1.0,0.0,20.23,0.0,21.28,1.77,0,0.0,0.0,0,1,24.444444
18432,2,1,2.0,0.0,20.09,0.0,21.54,2.36,0,0.0,0.0,0,1,24.444444
18433,2,2,2.0,0.0,19.95,0.0,21.88,2.36,0,0.0,0.0,0,1,24.444444
18434,2,3,2.0,0.0,19.84,0.0,22.22,2.36,0,0.0,0.0,0,1,24.444444
18435,2,4,2.0,0.0,19.7,0.0,22.67,2.36,0,0.0,0.0,0,1,24.444444
18436,2,5,2.0,0.0,19.56,0.0,23.27,2.36,0,0.0,0.0,0,1,24.444444
18437,2,6,2.0,0.0,20.0,0.0,22.99,2.36,0,0.3,0.0,0,1,24.444444
18438,2,7,2.0,0.0,20.27,0.0,23.03,2.36,0,0.59,0.0,0,1,24.444444
18439,2,8,2.0,0.0,21.08,0.0,23.64,4.77,0,0.47,70.8087,0,1,24.444444
18440,2,9,2.0,0.0,21.11,0.0,25.89,7.16,0,0.19,288.09,0,1,24.444444
18441,2,10,2.0,0.0,21.86,0.0,26.81,10.74,0,1.09,498.926,0,1,24.444444
18442,2,11,2.0,0.0,21.95,0.0,26.45,10.74,0,2.43,658.968,0,1,24.444444
18443,2,12,2.0,0.0,22.32,0.0,23.39,10.74,0,2.45,771.649,0,1,24.444444
18444,2,13,2.0,0.0,22.64,0.0,20.76,10.74,0,0.33,821.348,0,1,24.444444
18445,2,14,2.0,0.0,22.89,0.0,17.63,10.74,0,1.14,798.592,0,1,24.444444
18446,2,15,2.0,0.0,22.99,0.0,15.59,10.74,0,1.17,710.34,0,1,24.444444
18447,2,16,2.0,0.0,23.06,0.0,14.82,10.74,0,0.31,556.884,0,1,24.444444
18448,2,17,2.0,0.0,22.86,0.0,15.0,10.74,0,0.28,336.345,0,1,24.444444
18449,2,18,2.0,0.0,22.43,0.0,15.28,10.74,0,0.28,81.0597,0,1,24.444444
18450,2,19,2.0,0.0,22.12,0.0,15.67,10.74,0,2.75,0.0,0,1,24.444444
18451,2,20,2.0,0.0,21.69,0.0,16.1,8.35,0,2.74,0.0,0,1,24.444444
18452,2,21,2.0,0.0,21.28,0.0,16.23,8.35,0,1.56,0.0,0,1,24.444444
18453,2,22,2.0,0.0,21.25,0.0,16.07,2.36,0,0.0,0.0,0,1,24.444444
18454,2,23,2.0,0.0,21.06,0.0,15.96,2.36,0,0.0,0.0,0,1,24.444444
18455,2,24,2.0,0.0,20.82,0.0,15.95,2.36,0,0.0,0.0,0,1,24.444444
18456,2,1,3.0,0.0,20.59,0.0,16.03,2.36,0,0.0,0.0,0,1,24.444444
18457,2,2,3.0,0.0,20.34,0.0,16.16,2.36,0,0.0,0.0,0,1,24.444444
18458,2,3,3.0,0.0,20.14,0.0,16.31,2.36,0,0.0,0.0,0,1,24.444444
18459,2,4,3.0,0.0,19.96,0.0,16.44,2.36,0,0.0,0.0,0,1,24.444444
18460,2,5,3.0,0.0,19.81,0.0,16.55,2.36,0,0.0,0.0,0,1,24.444444
18461,2,6,3.0,0.0,20.21,0.0,16.15,2.36,0,0.3,0.0,0,1,24.444444
18462,2,7,3.0,0.0,20.41,0.0,15.93,2.36,0,0.58,0.0,0,1,24.444444
18463,2,8,3.0,0.0,21.05,0.0,15.17,4.77,0,0.0,74.7947,0,1,24.444444
18464,2,9,3.0,0.0,21.02,0.0,15.53,7.16,0,0.0,303.995,0,1,24.444444
18465,2,10,3.0,0.0,21.13,0.0,15.81,10.74,0,0.0,522.084,0,1,24.444444
18466,2,11,3.0,0.0,21.25,0.0,15.53,10.74,0,0.17,684.924,0,1,24.444444
18467,2,12,3.0,0.0,21.6,0.0,15.81,10.74,0,2.76,784.307,0,1,24.444444
18468,2,13,3.0,0.0,21.81,0.0,16.16,10.74,0,2.74,820.578,0,1,24.444444
18469,2,14,3.0,0.0,21.97,0.0,15.74,10.74,0,2.76,795.329,0,1,24.444444
18470,2,15,3.0,0.0,22.07,0.0,15.08,10.74,0,2.76,693.8,0,1,24.444444
18471,2,16,3.0,0.0,22.15,0.0,15.24,10.74,0,2.76,540.616,0,1,24.444444
18472,2,17,3.0,0.0,21.98,0.0,16.33,10.74,0,2.76,322.909,0,1,24.444444
18473,2,18,3.0,0.0,21.55,0.0,17.74,10.74,0,2.76,74.3857,0,1,24.444444
18474,2,19,3.0,0.0,21.32,0.0,18.86,10.74,0,0.0,0.0,0,1,24.444444
18475,2,20,3.0,0.0,21.03,0.0,19.79,8.35,0,0.0,0.0,0,1,24.444444
18476,2,21,3.0,0.0,21.08,0.0,19.94,8.35,0,0.0,0.0,0,1,24.444444
18477,2,22,3.0,0.0,21.11,0.0,19.76,2.36,0,0.0,0.0,0,1,24.444444
18478,2,23,3.0,0.0,20.89,0.0,19.91,2.36,0,0.0,0.0,0,1,24.444444
18479,2,24,3.0,0.0,20.62,0.0,20.1,2.36,0,0.0,0.0,0,1,24.444444
18480,2,1,4.0,0.0,20.39,0.0,20.26,2.36,0,0.0,0.0,0,1,24.444444
18481,2,2,4.0,0.0,20.2,0.0,20.42,2.36,0,0.0,0.0,0,1,24.444444
18482,2,3,4.0,0.0,20.03,0.0,20.6,2.36,0,0.0,0.0,0,1,24.444444
18483,2,4,4.0,0.0,19.88,0.0,20.77,2.36,0,0.0,0.0,0,1,24.444444
18484,2,5,4.0,0.0,19.7,0.0,20.89,2.36,0,0.0,0.0,0,1,24.444444
18485,2,6,4.0,0.0,20.1,0.0,20.26,2.36,0,0.29,0.0,0,1,24.444444
18486,2,7,4.0,0.0,20.31,0.0,19.91,2.36,0,0.59,0.0,0,1,24.444444
18487,2,8,4.0,0.0,21.06,0.0,18.85,4.77,0,0.0,74.1742,0,1,24.444444
18488,2,9,4.0,0.0,21.03,0.0,19.32,7.16,0,0.1,296.976,0,1,24.444444
18489,2,10,4.0,0.0,21.14,0.0,19.58,10.74,0,0.0,500.706,0,1,24.444444
18490,2,11,4.0,0.0,21.25,0.0,18.56,10.74,0,0.17,654.702,0,1,24.444444
18491,2,12,4.0,0.0,21.59,0.0,18.02,10.74,0,2.75,747.487,0,1,24.444444
18492,2,13,4.0,0.0,21.94,0.0,18.61,10.74,0,0.0,770.949,0,1,24.444444
18493,2,14,4.0,0.0,22.23,0.0,19.12,10.74,0,0.0,682.853,0,1,24.444444
18494,2,15,4.0,0.0,22.37,0.0,19.33,10.74,0,0.0,648.305,0,1,24.444444
18495,2,16,4.0,0.0,22.49,0.0,19.58,10.74,0,0.0,516.505,0,1,24.444444
18496,2,17,4.0,0.0,22.34,0.0,20.08,10.74,0,0.0,317.161,0,1,24.444444
18497,2,18,4.0,0.0,21.93,0.0,20.57,10.74,0,0.0,77.9002,0,1,24.444444
18498,2,19,4.0,0.0,21.55,0.0,21.25,10.74,0,0.0,0.0,0,1,24.444444
18499,2,20,4.0,0.0,21.24,0.0,22.36,8.35,0,2.76,0.0,0,1,24.444444
18500,2,21,4.0,0.0,21.36,0.0,23.35,8.35,0,0.06,0.0,0,1,24.444444
18501,2,22,4.0,0.0,21.4,0.0,24.26,2.36,0,0.0,0.0,0,1,24.444444
18502,2,23,4.0,0.0,21.03,0.0,24.79,2.36,0,0.0,0.0,0,1,24.444444
18503,2,24,4.0,0.0,20.76,0.0,25.03,2.36,0,0.0,0.0,0,1,24.444444
18504,2,1,5.0,0.0,20.56,0.0,25.24,2.36,0,0.0,0.0,0,1,24.444444
18505,2,2,5.0,0.0,20.38,0.0,25.66,2.36,0,0.0,0.0,0,1,24.444444
18506,2,3,5.0,0.0,20.25,0.0,26.19,2.36,0,0.0,0.0,0,1,24.444444
18507,2,4,5.0,0.0,20.1,0.0,26.69,2.36,0,0.0,0.0,0,1,24.444444
18508,2,5,5.0,0.0,19.97,0.0,27.17,2.36,0,0.0,0.0,0,1,24.444444
18509,2,6,5.0,0.0,20.29,0.0,26.85,2.36,0,0.29,0.0,0,1,24.444444
18510,2,7,5.0,0.0,20.49,0.0,26.74,2.36,0,0.59,0.0,0,1,24.444444
18511,2,8,5.0,0.0,21.08,0.0,27.91,4.77,0,0.67,70.0337,0,1,24.444444
18512,2,9,5.0,0.0,21.32,0.0,31.4,7.16,0,0.52,279.705,0,1,24.444444
18513,2,10,5.0,0.0,22.59,0.0,35.25,10.74,0,4.07,474.675,0,1,24.444444
18514,2,11,5.0,0.0,23.59,0.0,40.09,10.74,0,13.05,620.909,0,1,24.444444
18515,2,12,5.0,0.0,23.82,0.0,44.44,10.74,0,33.03,707.015,0,1,24.444444
18516,2,13,5.0,0.0,23.89,0.0,46.77,10.74,0,43.35,735.315,0,1,24.444444
18517,2,14,5.0,0.0,23.89,0.0,46.91,10.74,0,50.99,710.065,0,1,24.444444
18518,2,15,5.0,0.0,23.89,0.0,45.36,10.74,0,51.44,634.211,0,1,24.444444
18519,2,16,5.0,0.0,23.89,0.0,45.38,10.74,0,48.09,492.795,0,1,24.444444
18520,2,17,5.0,0.0,23.89,0.0,46.11,10.74,0,30.3,290.869,0,1,24.444444
18521,2,18,5.0,0.0,23.86,0.0,45.56,10.74,0,9.59,64.1357,0,1,24.444444
18522,2,19,5.0,0.0,23.77,0.0,44.91,10.74,0,2.43,0.0,0,1,24.444444
18523,2,20,5.0,0.0,23.39,0.0,46.74,8.35,0,0.77,0.0,0,1,24.444444
18524,2,21,5.0,0.0,23.16,0.0,48.29,8.35,0,0.0,0.0,0,1,24.444444
18525,2,22,5.0,0.0,23.08,0.0,48.84,2.36,0,0.0,0.0,0,1,24.444444
18526,2,23,5.0,0.0,22.76,0.0,49.87,2.36,0,0.0,0.0,0,1,24.444444
18527,2,24,5.0,0.0,22.48,0.0,50.83,2.36,0,0.0,0.0,0,1,24.444444
18528,2,1,6.0,0.0,22.25,0.0,51.73,2.36,0,0.0,0.0,0,1,24.444444
18529,2,2,6.0,0.0,22.06,0.0,52.49,2.36,0,0.0,0.0,0,1,24.444444
18530,2,3,6.0,0.0,21.87,0.0,53.3,2.36,0,0.0,0.0,0,1,24.444444
18531,2,4,6.0,0.0,21.7,0.0,53.97,2.36,0,0.0,0.0,0,1,24.444444
18532,2,5,6.0,0.0,21.57,0.0,54.47,2.36,0,0.0,0.0,0,1,24.444444
18533,2,6,6.0,0.0,21.44,0.0,54.94,2.36,0,0.0,0.0,0,1,24.444444
18534,2,7,6.0,0.0,21.57,0.0,54.4,2.36,0,1.19,0.0,0,1,24.444444
18535,2,8,6.0,0.0,21.71,0.0,54.47,4.77,0,0.68,70.607,0,1,24.444444
18536,2,9,6.0,0.0,22.25,0.0,54.19,7.16,0,0.64,279.154,0,1,24.444444
18537,2,10,6.0,0.0,23.45,0.0,53.43,10.74,0,3.84,472.422,0,1,24.444444
18538,2,11,6.0,0.0,23.81,0.0,54.72,10.74,0,14.01,443.256,0,1,24.444444
18539,2,12,6.0,0.0,23.89,0.0,52.59,10.74,0,35.63,668.417,0,1,24.444444
18540,2,13,6.0,0.0,23.89,0.0,50.47,10.74,0,51.43,630.178,0,1,24.444444
18541,2,14,6.0,0.0,23.89,0.0,47.57,10.74,0,59.78,694.419,0,1,24.444444
18542,2,15,6.0,0.0,23.89,0.0,45.98,10.74,0,60.96,616.112,0,1,24.444444
18543,2,16,6.0,0.0,23.89,0.0,45.8,10.74,0,61.61,473.352,0,1,24.444444
18544,2,17,6.0,0.0,23.89,0.0,45.49,10.74,0,47.45,272.887,0,1,24.444444
18545,2,18,6.0,0.0,23.88,0.0,45.2,10.74,0,13.47,55.6648,0,1,24.444444
18546,2,19,6.0,0.0,23.69,0.0,45.96,10.74,0,2.11,0.0,0,1,24.444444
18547,2,20,6.0,0.0,23.31,0.0,46.78,8.35,0,0.26,0.0,0,1,24.444444
18548,2,21,6.0,0.0,23.12,0.0,47.36,8.35,0,0.0,0.0,0,1,24.444444
18549,2,22,6.0,0.0,23.26,0.01,47.29,2.36,0,0.13,0.0,0,1,24.444444
18550,2,23,6.0,0.0,23.13,0.01,47.62,2.36,0,0.0,0.0,0,1,24.444444
18551,2,24,6.0,0.0,22.89,0.0,47.97,2.36,0,0.0,0.0,0,1,24.444444
18552,2,1,7.0,0.0,22.65,0.0,48.29,1.77,0,0.0,0.0,0,1,24.444444
18553,2,2,7.0,0.0,22.38,0.0,48.47,1.77,0,0.0,0.0,0,1,24.444444
18554,2,3,7.0,0.0,22.11,0.0,48.43,1.77,0,0.0,0.0,0,1,24.444444
18555,2,4,7.0,0.0,21.83,0.0,48.36,1.77,0,0.0,0.0,0,1,24.444444
18556,2,5,7.0,0.0,21.57,0.0,47.89,1.77,0,0.0,0.0,0,1,24.444444
18557,2,6,7.0,0.0,21.37,0.0,47.4,1.77,0,0.0,0.0,0,1,24.444444
18558,2,7,7.0,0.0,21.46,0.0,46.35,1.77,0,1.02,0.0,0,1,24.444444
18559,2,8,7.0,0.0,21.37,0.0,43.56,3.58,0,0.07,75.2237,0,1,24.444444
18560,2,9,7.0,0.0,21.16,0.0,38.37,5.97,0,0.63,298.605,0,1,24.444444
18561,2,10,7.0,0.0,21.36,0.0,32.33,9.55,0,2.02,505.36,0,1,24.444444
18562,2,11,7.0,0.0,21.86,0.0,30.05,10.74,0,2.81,651.433,0,1,24.444444
18563,2,12,7.0,0.0,22.27,0.0,28.83,10.74,0,2.8,749.753,0,1,24.444444
18564,2,13,7.0,0.0,22.59,0.0,28.24,10.74,0,0.19,754.083,0,1,24.444444
18565,2,14,7.0,0.0,22.85,0.0,27.09,10.74,0,0.93,724.966,0,1,24.444444
18566,2,15,7.0,0.0,22.96,0.0,25.94,10.74,0,2.46,647.077,0,1,24.444444
18567,2,16,7.0,0.0,23.03,0.0,25.07,10.74,0,2.76,503.663,0,1,24.444444
18568,2,17,7.0,0.0,23.0,0.0,24.9,10.74,0,0.79,305.436,0,1,24.444444
18569,2,18,7.0,0.0,22.67,0.0,25.13,10.74,0,0.28,74.9805,0,1,24.444444
18570,2,19,7.0,0.0,22.01,0.0,25.11,8.35,0,0.0,0.0,0,1,24.444444
18571,2,20,7.0,0.0,21.44,0.0,25.64,5.97,0,0.0,0.0,0,1,24.444444
18572,2,21,7.0,0.0,21.23,0.0,26.83,5.97,0,2.46,0.0,0,1,24.444444
18573,2,22,7.0,0.0,21.37,0.0,28.16,3.58,0,0.11,0.0,0,1,24.444444
18574,2,23,7.0,0.0,21.47,0.0,28.45,1.77,0,0.0,0.0,0,1,24.444444
18575,2,24,7.0,0.0,21.4,0.0,28.54,1.77,0,0.0,0.0,0,1,24.444444
18576,2,1,1.0,0.0,21.26,0.0,28.78,1.77,0,0.0,0.0,0,1,24.444444
18577,2,2,1.0,0.0,21.06,0.0,29.12,1.77,0,0.0,0.0,0,1,24.444444
18578,2,3,1.0,0.0,20.9,0.0,29.42,1.77,0,0.0,0.0,0,1,24.444444
18579,2,4,1.0,0.0,20.77,0.0,29.66,1.77,0,0.0,0.0,0,1,24.444444
18580,2,5,1.0,0.0,20.63,0.0,29.95,1.77,0,0.0,0.0,0,1,24.444444
18581,2,6,1.0,0.0,20.5,0.0,30.24,1.77,0,0.0,0.0,0,1,24.444444
18582,2,7,1.0,0.0,20.37,0.0,30.54,1.77,0,0.0,0.0,0,1,24.444444
18583,2,8,1.0,0.0,20.64,0.0,30.16,1.77,0,0.31,79.5015,0,1,24.444444
18584,2,9,1.0,0.0,20.99,0.0,29.9,1.77,0,0.0,250.072,0,1,24.444444
18585,2,10,1.0,0.0,21.4,0.0,31.09,3.58,0,0.68,461.151,0,1,24.444444
18586,2,11,1.0,0.0,22.26,0.0,32.39,7.16,0,0.44,643.59,0,1,24.444444
18587,2,12,1.0,0.0,23.04,0.0,34.09,7.16,0,3.07,733.412,0,1,24.444444
18588,2,13,1.0,0.0,23.47,0.0,36.7,9.55,0,7.09,688.07,0,1,24.444444
18589,2,14,1.0,0.0,23.39,0.0,40.36,9.55,0,10.54,711.549,0,1,24.444444
18590,2,15,1.0,0.0,23.49,0.0,41.81,9.55,0,11.31,630.641,0,1,24.444444
18591,2,16,1.0,0.0,23.49,0.0,44.1,9.55,0,8.25,294.621,0,1,24.444444
18592,2,17,1.0,0.0,23.41,0.0,46.1,9.55,0,4.57,112.137,0,1,24.444444
18593,2,18,1.0,0.0,23.02,0.0,48.15,7.16,0,3.82,16.7746,0,1,24.444444
18594,2,19,1.0,0.0,22.85,0.0,48.86,4.77,0,0.0,0.0,0,1,24.444444
18595,2,20,1.0,0.0,22.63,0.0,49.68,1.77,0,0.0,0.0,0,1,24.444444
18596,2,21,1.0,0.0,22.36,0.0,50.53,1.77,0,0.0,0.0,0,1,24.444444
18597,2,22,1.0,0.0,22.11,0.0,51.47,1.77,0,0.0,0.0,0,1,24.444444
18598,2,23,1.0,0.0,21.93,0.0,52.25,1.77,0,0.0,0.0,0,1,24.444444
18599,2,24,1.0,0.0,21.79,0.0,53.0,1.77,0,0.0,0.0,0,1,24.444444
18600,2,1,2.0,0.0,21.7,0.0,53.62,2.36,0,0.0,0.0,0,1,24.444444
18601,2,2,2.0,0.0,21.62,0.0,54.2,2.36,0,0.0,0.0,0,1,24.444444
18602,2,3,2.0,0.0,21.54,0.0,54.92,2.36,0,0.0,0.0,0,1,24.444444
18603,2,4,2.0,0.0,21.46,0.0,55.53,2.36,0,0.0,0.0,0,1,24.444444
18604,2,5,2.0,0.0,21.38,0.0,56.08,2.36,0,0.0,0.0,0,1,24.444444
18605,2,6,2.0,0.0,21.3,0.0,56.7,2.36,0,0.0,0.0,0,1,24.444444
18606,2,7,2.0,0.0,21.46,0.0,56.26,2.36,0,1.5,0.0,0,1,24.444444
18607,2,8,2.0,0.0,21.74,0.0,56.97,4.77,0,0.77,54.3573,0,1,24.444444
18608,2,9,2.0,0.0,22.22,0.0,57.99,7.16,0,0.93,167.535,0,1,24.444444
18609,2,10,2.0,0.0,23.33,0.0,58.4,10.74,0,3.34,332.643,0,1,24.444444
18610,2,11,2.0,0.0,23.83,0.0,60.33,10.74,0,19.59,219.123,0,1,24.444444
18611,2,12,2.0,0.0,23.89,0.0,61.91,10.74,0,31.05,310.858,0,1,24.444444
18612,2,13,2.0,0.0,23.89,0.0,63.28,10.74,0,35.11,329.151,0,1,24.444444
18613,2,14,2.0,0.0,23.89,0.0,63.74,10.74,0,44.23,360.843,0,1,24.444444
18614,2,15,2.0,0.0,23.89,0.0,62.31,10.74,0,33.3,368.149,0,1,24.444444
18615,2,16,2.0,0.0,23.81,0.0,58.13,10.74,0,4.44,168.411,0,1,24.444444
18616,2,17,2.0,0.0,23.33,0.0,55.39,10.74,0,0.0,54.4448,0,1,24.444444
18617,2,18,2.0,0.0,22.88,0.0,55.76,10.74,0,0.0,6.67052,0,1,24.444444
18618,2,19,2.0,0.0,22.68,0.0,55.6,10.74,0,0.0,0.0,0,1,24.444444
18619,2,20,2.0,0.0,22.4,0.0,55.64,8.35,0,6.24,0.0,0,1,24.444444
18620,2,21,2.0,0.0,22.13,0.0,55.65,8.35,0,0.63,0.0,0,1,24.444444
18621,2,22,2.0,0.0,21.99,0.0,55.52,2.36,0,0.0,0.0,0,1,24.444444
18622,2,23,2.0,0.0,21.71,0.0,56.2,2.36,0,0.0,0.0,0,1,24.444444
18623,2,24,2.0,0.0,21.46,0.0,56.75,2.36,0,0.0,0.0,0,1,24.444444
18624,2,1,3.0,0.0,21.28,0.0,57.09,2.36,0,0.0,0.0,0,1,24.444444
18625,2,2,3.0,0.0,21.11,0.0,57.39,2.36,0,0.0,0.0,0,1,24.444444
18626,2,3,3.0,0.0,20.94,0.0,57.72,2.36,0,0.0,0.0,0,1,24.444444
18627,2,4,3.0,0.0,20.8,0.0,58.06,2.36,0,0.0,0.0,0,1,24.444444
18628,2,5,3.0,0.0,20.66,0.0,58.55,2.36,0,0.0,0.0,0,1,24.444444
18629,2,6,3.0,0.0,20.78,0.0,58.09,2.36,0,0.5,0.0,0,1,24.444444
18630,2,7,3.0,0.0,20.91,0.0,57.52,2.36,0,0.0,0.0,0,1,24.444444
18631,2,8,3.0,0.0,21.02,0.0,55.82,4.77,0,0.0,80.9732,0,1,24.444444
18632,2,9,3.0,0.0,21.09,0.0,54.39,7.16,0,0.0,298.874,0,1,24.444444
18633,2,10,3.0,0.0,21.71,0.0,54.25,10.74,0,0.0,496.544,0,1,24.444444
18634,2,11,3.0,0.0,22.25,0.0,54.34,10.74,0,0.15,641.784,0,1,24.444444
18635,2,12,3.0,0.0,22.65,0.0,52.88,10.74,0,5.76,721.907,0,1,24.444444
18636,2,13,3.0,0.0,23.25,0.0,48.45,10.74,0,10.7,738.824,0,1,24.444444
18637,2,14,3.0,0.0,23.88,0.0,40.0,10.74,0,13.82,739.172,0,1,24.444444
18638,2,15,3.0,0.0,23.88,0.0,36.77,10.74,0,16.29,648.444,0,1,24.444444
18639,2,16,3.0,0.0,23.88,0.0,35.08,10.74,0,19.61,514.248,0,1,24.444444
18640,2,17,3.0,0.0,23.88,0.0,34.34,10.74,0,11.37,309.734,0,1,24.444444
18641,2,18,3.0,0.0,23.73,0.0,34.24,10.74,0,2.09,81.8796,0,1,24.444444
18642,2,19,3.0,0.0,23.49,0.0,35.59,10.74,0,0.24,0.0,0,1,24.444444
18643,2,20,3.0,0.0,23.09,0.0,37.46,8.35,0,0.3,0.0,0,1,24.444444
18644,2,21,3.0,0.0,22.9,0.0,38.67,8.35,0,0.0,0.0,0,1,24.444444
18645,2,22,3.0,0.0,22.81,0.0,39.31,2.36,0,0.0,0.0,0,1,24.444444
18646,2,23,3.0,0.0,22.51,0.0,40.04,2.36,0,0.0,0.0,0,1,24.444444
18647,2,24,3.0,0.0,22.26,0.0,40.83,2.36,0,0.0,0.0,0,1,24.444444
18648,2,1,8.0,0.0,22.05,0.0,41.49,1.77,0,0.0,0.0,0,1,24.444444
18649,2,2,8.0,0.0,21.85,0.0,42.1,1.77,0,0.0,0.0,0,1,24.444444
18650,2,3,8.0,0.0,21.64,0.0,42.72,1.77,0,0.0,0.0,0,1,24.444444
18651,2,4,8.0,0.0,21.44,0.0,43.33,1.77,0,0.0,0.0,0,1,24.444444
18652,2,5,8.0,0.0,21.25,0.0,43.72,1.77,0,0.0,0.0,0,1,24.444444
18653,2,6,8.0,0.0,21.06,0.0,43.96,1.77,0,0.0,0.0,0,1,24.444444
18654,2,7,8.0,0.0,20.89,0.0,44.08,1.77,0,0.0,0.0,0,1,24.444444
18655,2,8,8.0,0.0,21.04,0.0,43.4,1.77,0,0.27,82.2163,0,1,24.444444
18656,2,9,8.0,0.0,21.42,0.0,42.13,1.77,0,0.0,305.944,0,1,24.444444
18657,2,10,8.0,0.0,21.42,0.0,40.7,3.58,0,0.2,514.908,0,1,24.444444
18658,2,11,8.0,0.0,21.51,0.0,38.59,7.16,0,2.5,664.628,0,1,24.444444
18659,2,12,8.0,0.0,21.69,0.0,36.48,7.16,0,3.28,742.917,0,1,24.444444
18660,2,13,8.0,0.0,22.17,0.0,34.28,9.55,0,2.41,769.94,0,1,24.444444
