,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C)
16457,11,18,3,0,24.07,0.0,56.72,8.8,1.92,27.64,0.0,0,1,24.444444
16458,11,19,3,0,24.07,0.0,57.97,11.7,4.32,32.47,0.0,0,1,24.444444
16459,11,20,3,0,24.08,0.0,57.25,17.6,4.44,40.19,0.0,0,1,24.444444
16460,11,21,3,0,24.07,0.0,57.51,13.5,4.68,32.51,0.0,0,1,24.444444
16461,11,22,3,0,24.07,0.0,59.33,12.2,2.76,30.67,0.0,0,1,24.444444
16462,11,23,3,0,24.07,0.0,61.11,9.4,4.68,25.88,0.0,0,1,24.444444
16463,11,24,3,0,24.07,0.0,61.94,11.8,0.48,29.53,0.0,0,1,24.444444
16464,11,1,4,0,24.07,0.0,61.94,13.1,0.48,29.67,0.0,0,1,24.444444
16465,11,2,4,0,24.07,0.0,62.93,10.0,0.48,23.54,0.0,0,1,24.444444
16466,11,3,4,0,24.06,0.0,62.61,10.1,0.48,15.63,0.0,0,1,24.444444
16467,11,4,4,0,24.0,0.0,59.92,11.2,0.24,10.48,0.0,0,1,24.444444
16468,11,5,4,0,23.88,0.0,57.99,10.2,0.12,7.18,0.0,0,1,24.444444
16469,11,6,4,0,23.79,0.0,56.15,10.5,1.8,6.2,0.0,0,1,24.444444
16470,11,7,4,0,23.75,0.0,55.01,10.1,6.84,5.8,0.0,0,1,24.444444
16471,11,8,4,0,23.72,0.0,54.6,10.2,11.28,5.69,13.5402,0,1,24.444444
16472,11,9,4,0,23.6,0.0,54.59,7.6,9.24,3.21,61.4862,0,1,24.444444
16473,11,10,4,0,23.71,0.0,53.36,12.2,2.4,6.61,100.811,0,1,24.444444
16474,11,11,4,0,23.7,0.0,52.67,9.5,5.88,5.68,198.906,0,1,24.444444
16475,11,12,4,0,23.71,0.0,51.88,9.6,2.28,6.76,228.727,0,1,24.444444
16476,11,13,4,0,23.77,0.0,50.69,9.6,3.48,8.34,318.223,0,1,24.444444
16477,11,14,4,0,23.81,0.0,49.25,9.4,3.0,8.03,198.519,0,1,24.444444
16478,11,15,4,0,23.84,0.0,47.49,9.8,1.68,8.14,161.234,0,1,24.444444
16479,11,16,4,0,23.85,0.0,46.47,10.0,1.44,7.7,108.843,0,1,24.444444
16480,11,17,4,0,23.82,0.0,46.31,10.0,5.16,6.7,23.9394,0,1,24.444444
16481,11,18,4,0,23.9,0.0,45.92,14.2,3.72,9.13,0.0,0,1,24.444444
16482,11,19,4,0,23.78,0.0,46.63,9.8,8.64,5.49,0.0,0,1,24.444444
16483,11,20,4,0,23.73,0.0,47.19,11.0,3.96,5.61,0.0,0,1,24.444444
16484,11,21,4,0,23.56,0.0,48.08,8.5,4.56,2.94,0.0,0,1,24.444444
16485,11,22,4,0,23.63,0.0,48.16,12.7,5.16,5.12,0.0,0,1,24.444444
16486,11,23,4,0,23.67,0.0,48.0,15.0,1.56,5.74,0.0,0,1,24.444444
16487,11,24,4,0,23.68,0.0,47.69,15.9,0.84,5.68,0.0,0,1,24.444444
16488,11,1,5,0,23.44,0.0,48.29,10.2,0.0,2.03,0.0,0,1,24.444444
16489,11,2,5,0,23.34,0.0,48.23,12.2,0.36,2.2,0.0,0,1,24.444444
16490,11,3,5,0,23.27,0.0,47.82,12.0,0.48,2.0,0.0,0,1,24.444444
16491,11,4,5,0,23.18,0.0,47.94,11.3,0.24,1.6,0.0,0,1,24.444444
16492,11,5,5,0,23.15,0.0,48.16,12.1,0.6,1.85,0.0,0,1,24.444444
16493,11,6,5,0,23.13,0.0,49.31,11.2,1.56,1.78,0.0,0,1,24.444444
16494,11,7,5,0,23.16,0.0,50.25,10.5,8.16,2.07,0.0,0,1,24.444444
16495,11,8,5,0,23.51,0.0,49.5,10.7,18.36,6.45,127.513,0,1,24.444444
16496,11,9,5,0,23.66,0.0,48.9,10.0,10.44,10.47,340.878,0,1,24.444444
16497,11,10,5,0,23.74,0.0,47.8,10.0,11.28,12.64,515.979,0,1,24.444444
16498,11,11,5,0,23.81,0.0,46.44,10.7,3.96,14.97,633.644,0,1,24.444444
16499,11,12,5,0,23.83,0.0,45.48,8.4,6.24,14.75,690.56,0,1,24.444444
16500,11,13,5,0,23.89,0.0,44.43,10.1,2.16,19.42,676.07,0,1,24.444444
16501,11,14,5,0,23.98,0.0,42.85,9.7,0.6,22.44,624.614,0,1,24.444444
16502,11,15,5,0,24.03,0.0,41.25,9.7,5.4,25.18,520.106,0,1,24.444444
16503,11,16,5,0,24.06,0.0,39.92,10.8,3.24,25.56,352.774,0,1,24.444444
16504,11,17,5,0,24.06,0.0,39.14,10.2,0.96,19.28,126.774,0,1,24.444444
16505,11,18,5,0,24.05,0.0,39.16,9.5,1.32,13.31,0.0,0,1,24.444444
16506,11,19,5,0,24.06,0.0,40.19,10.9,3.0,14.22,0.0,0,1,24.444444
16507,11,20,5,0,24.04,0.0,41.66,9.1,2.52,11.74,0.0,0,1,24.444444
16508,11,21,5,0,24.06,0.0,42.87,11.6,7.44,13.52,0.0,0,1,24.444444
16509,11,22,5,0,24.06,0.0,43.48,12.2,1.92,12.87,0.0,0,1,24.444444
16510,11,23,5,0,24.06,0.0,44.13,12.8,0.84,12.16,0.0,0,1,24.444444
16511,11,24,5,0,24.02,0.0,44.57,11.6,0.6,9.62,0.0,0,1,24.444444
16512,11,1,6,0,23.92,0.0,45.0,10.0,0.48,6.95,0.0,0,1,24.444444
16513,11,2,6,0,23.9,0.0,44.49,12.1,0.84,7.39,0.0,0,1,24.444444
16514,11,3,6,0,23.38,0.0,45.67,3.1,0.24,1.5,0.0,0,1,24.444444
16515,11,4,6,0,23.56,0.0,44.78,10.0,0.12,3.89,0.0,0,1,24.444444
16516,11,5,6,0,23.19,0.0,45.66,3.1,0.36,0.97,0.0,0,1,24.444444
16517,11,6,6,0,23.42,0.0,44.99,11.2,3.48,3.28,0.0,0,1,24.444444
16518,11,7,6,0,23.45,0.0,45.07,10.1,2.28,3.3,0.0,0,1,24.444444
16519,11,8,6,0,23.65,0.0,44.3,9.3,5.76,7.57,126.713,0,1,24.444444
16520,11,9,6,0,23.7,0.0,43.23,7.8,17.52,10.14,343.055,0,1,24.444444
16521,11,10,6,0,23.81,0.0,41.78,11.1,5.28,15.61,507.59,0,1,24.444444
16522,11,11,6,0,23.86,0.0,40.47,8.6,2.76,14.51,626.92,0,1,24.444444
16523,11,12,6,0,23.9,0.0,40.16,8.8,5.64,17.01,683.296,0,1,24.444444
16524,11,13,6,0,23.95,0.0,39.43,9.3,3.0,19.32,681.255,0,1,24.444444
16525,11,14,6,0,24.03,0.0,38.81,10.3,8.16,23.06,616.986,0,1,24.444444
16526,11,15,6,0,24.06,0.0,38.97,10.2,0.96,26.13,519.3,0,1,24.444444
16527,11,16,6,0,24.07,0.0,39.21,10.0,4.32,25.42,350.706,0,1,24.444444
16528,11,17,6,0,24.05,0.0,40.16,7.9,1.44,17.18,129.036,0,1,24.444444
16529,11,18,6,0,24.05,0.0,41.6,9.0,6.48,13.58,0.0,0,1,24.444444
16530,11,19,6,0,24.06,0.0,42.01,10.7,5.04,14.85,0.0,0,1,24.444444
16531,11,20,6,0,24.07,0.0,42.14,12.2,4.44,15.2,0.0,0,1,24.444444
16532,11,21,6,0,24.04,0.0,42.43,9.5,1.8,10.58,0.0,0,1,24.444444
16533,11,22,6,0,24.0,0.0,42.9,9.7,4.08,9.51,0.0,0,1,24.444444
16534,11,23,6,0,23.95,0.0,43.89,10.2,0.84,8.17,0.0,0,1,24.444444
16535,11,24,6,0,24.07,0.0,43.34,24.1,3.12,22.41,0.0,0,1,24.444444
16536,11,1,7,0,24.02,0.0,43.37,13.8,0.84,9.56,0.0,0,1,24.444444
16537,11,2,7,0,23.85,0.0,45.06,10.2,0.24,5.65,0.0,0,1,24.444444
16538,11,3,7,0,23.76,0.0,47.13,10.1,0.36,5.34,0.0,0,1,24.444444
16539,11,4,7,0,23.77,0.0,49.04,11.0,3.96,6.41,0.0,0,1,24.444444
16540,11,5,7,0,23.7,0.0,50.53,9.7,0.24,5.07,0.0,0,1,24.444444
16541,11,6,7,0,23.33,0.0,52.55,3.0,1.92,1.6,0.0,0,1,24.444444
16542,11,7,7,0,23.59,0.0,51.87,10.0,4.68,5.36,0.0,0,1,24.444444
16543,11,8,7,0,23.73,0.0,51.43,11.7,9.96,7.59,58.435,0,1,24.444444
16544,11,9,7,0,23.68,0.0,51.83,10.0,8.4,5.38,47.0791,0,1,24.444444
16545,11,10,7,0,23.66,0.0,51.99,10.1,10.92,5.14,76.4633,0,1,24.444444
16546,11,11,7,0,23.64,0.0,51.38,10.3,4.44,4.7,56.6143,0,1,24.444444
16547,11,12,7,0,23.6,0.0,51.49,8.3,8.28,3.87,73.1882,0,1,24.444444
16548,11,13,7,0,23.53,0.0,52.74,7.3,3.84,3.16,91.2838,0,1,24.444444
16549,11,14,7,0,23.61,0.0,53.7,11.0,2.28,6.03,64.2586,0,1,24.444444
16550,11,15,7,0,23.69,0.0,54.09,11.9,11.88,7.46,83.9213,0,1,24.444444
16551,11,16,7,0,23.64,0.0,55.0,10.1,2.64,5.34,25.5725,0,1,24.444444
16552,11,17,7,0,23.68,0.0,54.94,13.1,15.6,7.04,18.152,0,1,24.444444
16553,11,18,7,0,23.63,0.0,55.5,10.8,6.24,5.26,0.0,0,1,24.444444
16554,11,19,7,0,23.66,0.0,55.98,11.1,6.84,6.61,0.0,0,1,24.444444
16555,11,20,7,0,23.83,0.0,54.83,16.4,3.0,10.89,0.0,0,1,24.444444
16556,11,21,7,0,23.68,0.0,54.47,10.6,4.92,4.6,0.0,0,1,24.444444
16557,11,22,7,0,23.64,0.0,53.17,12.9,4.2,4.97,0.0,0,1,24.444444
16558,11,23,7,0,23.46,0.0,50.63,11.1,3.72,2.6,0.0,0,1,24.444444
16559,11,24,7,0,23.37,0.0,47.26,12.0,1.44,2.4,0.0,0,1,24.444444
16560,11,1,1,0,23.23,0.0,44.77,10.5,2.64,1.46,0.0,0,1,24.444444
16561,11,2,1,0,23.0,0.0,43.09,8.8,0.96,0.63,0.0,0,1,24.444444
16562,11,3,1,0,22.85,0.0,40.67,9.2,0.12,0.45,0.0,0,1,24.444444
16563,11,4,1,0,22.76,0.0,38.21,8.8,3.24,0.23,0.0,0,1,24.444444
16564,11,5,1,0,22.72,0.0,36.11,8.7,0.0,0.07,0.0,0,1,24.444444
16565,11,6,1,0,22.58,0.0,34.66,3.2,1.08,0.0,0.0,0,1,24.444444
16566,11,7,1,0,22.61,0.0,32.77,8.6,3.48,0.0,0.0,0,1,24.444444
16567,11,8,1,0,22.69,0.0,31.27,7.3,3.72,0.03,127.852,0,1,24.444444
16568,11,9,1,0,22.88,0.0,29.45,9.2,3.84,0.39,364.086,0,1,24.444444
16569,11,10,1,0,23.0,0.0,27.46,9.8,24.24,1.4,555.813,0,1,24.444444
16570,11,11,1,0,23.12,0.0,25.8,10.2,9.48,2.42,693.985,0,1,24.444444
16571,11,12,1,0,23.23,0.0,24.35,10.1,11.28,3.76,754.101,0,1,24.444444
16572,11,13,1,0,23.23,0.0,23.43,5.4,4.08,3.06,771.307,0,1,24.444444
16573,11,14,1,0,23.43,0.0,22.29,11.4,12.36,7.34,708.986,0,1,24.444444
16574,11,15,1,0,23.53,0.0,21.42,11.5,4.08,9.46,589.71,0,1,24.444444
16575,11,16,1,0,23.55,0.0,20.85,10.0,4.2,8.64,398.756,0,1,24.444444
16576,11,17,1,0,23.48,0.0,20.48,10.0,6.96,4.69,144.959,0,1,24.444444
16577,11,18,1,0,23.33,0.0,20.25,9.8,3.6,1.65,0.0,0,1,24.444444
16578,11,19,1,0,23.27,0.0,20.42,10.3,7.56,1.56,0.0,0,1,24.444444
16579,11,20,1,0,23.15,0.0,20.99,9.6,1.56,1.09,0.0,0,1,24.444444
16580,11,21,1,0,23.1,0.0,21.44,11.3,1.56,1.16,0.0,0,1,24.444444
16581,11,22,1,0,23.01,0.0,21.87,10.9,4.08,0.87,0.0,0,1,24.444444
16582,11,23,1,0,22.93,0.0,22.2,11.1,1.68,0.73,0.0,0,1,24.444444
16583,11,24,1,0,22.82,0.0,22.43,9.2,1.8,0.3,0.0,0,1,24.444444
16584,11,1,2,0,22.83,0.0,22.42,12.6,0.6,0.61,0.0,0,1,24.444444
16585,11,2,2,0,22.64,0.0,22.78,4.8,0.36,0.0,0.0,0,1,24.444444
16586,11,3,2,0,22.68,0.0,23.02,9.9,0.36,0.04,0.0,0,1,24.444444
16587,11,4,2,0,22.69,0.0,23.49,10.1,0.12,0.05,0.0,0,1,24.444444
16588,11,5,2,0,22.67,0.0,23.8,10.1,0.24,0.0,0.0,0,1,24.444444
16589,11,6,2,0,22.56,0.0,24.05,4.3,2.64,0.0,0.0,0,1,24.444444
16590,11,7,2,0,22.62,0.0,23.93,10.6,4.8,0.0,0.0,0,1,24.444444
16591,11,8,2,0,22.73,0.0,23.43,8.9,13.56,0.09,128.19,0,1,24.444444
16592,11,9,2,0,22.91,0.0,22.47,8.3,2.64,0.47,361.227,0,1,24.444444
16593,11,10,2,0,23.14,0.0,21.31,11.5,9.48,2.95,545.262,0,1,24.444444
16594,11,11,2,0,23.19,0.0,20.72,8.7,8.52,3.0,676.325,0,1,24.444444
16595,11,12,2,0,23.28,0.0,20.47,10.0,12.96,5.04,727.256,0,1,24.444444
16596,11,13,2,0,23.39,0.0,20.35,10.0,2.52,6.96,716.6,0,1,24.444444
16597,11,14,2,0,23.5,0.0,19.93,9.2,0.84,8.6,664.363,0,1,24.444444
16598,11,15,2,0,23.61,0.0,19.47,10.6,2.28,11.75,555.678,0,1,24.444444
16599,11,16,2,0,23.65,0.0,19.09,9.2,2.04,10.77,378.708,0,1,24.444444
16600,11,17,2,0,23.58,0.0,18.89,8.1,2.04,6.12,136.824,0,1,24.444444
16601,11,18,2,0,23.49,0.0,19.2,9.8,2.64,3.41,0.0,0,1,24.444444
16602,11,19,2,0,23.46,0.0,20.01,10.3,3.72,2.94,0.0,0,1,24.444444
16603,11,20,2,0,23.36,0.0,21.51,9.6,3.96,1.76,0.0,0,1,24.444444
16604,11,21,2,0,23.25,0.0,23.18,10.2,3.0,1.38,0.0,0,1,24.444444
16605,11,22,2,0,23.19,0.0,24.93,11.4,3.0,1.34,0.0,0,1,24.444444
16606,11,23,2,0,23.17,0.0,26.35,13.3,3.0,1.38,0.0,0,1,24.444444
16607,11,24,2,0,23.23,0.0,27.45,17.7,0.72,2.2,0.0,0,1,24.444444
16608,11,1,3,0,22.94,0.0,28.75,10.6,0.36,0.44,0.0,0,1,24.444444
16609,11,2,3,0,22.83,0.0,29.65,9.7,0.24,0.4,0.0,0,1,24.444444
16610,11,3,3,0,22.67,0.0,30.39,3.0,0.36,0.0,0.0,0,1,24.444444
16611,11,4,3,0,22.73,0.0,31.08,9.6,0.0,0.24,0.0,0,1,24.444444
16612,11,5,3,0,22.74,0.0,31.97,10.0,0.96,0.38,0.0,0,1,24.444444
16613,11,6,3,0,22.64,0.0,32.81,3.8,1.08,0.0,0.0,0,1,24.444444
16614,11,7,3,0,22.72,0.0,33.28,9.9,6.0,0.33,0.0,0,1,24.444444
16615,11,8,3,0,22.88,0.0,33.73,10.2,9.12,0.74,99.0138,0,1,24.444444
16616,11,9,3,0,23.14,0.0,33.75,10.5,19.92,1.87,274.718,0,1,24.444444
16617,11,10,3,0,23.38,0.0,33.34,10.7,9.12,4.87,512.571,0,1,24.444444
16618,11,11,3,0,23.53,0.0,33.07,10.9,4.2,6.66,589.665,0,1,24.444444
16619,11,12,3,0,23.55,0.0,33.18,8.4,3.36,6.88,604.484,0,1,24.444444
16620,11,13,3,0,23.59,0.0,33.34,7.2,0.72,8.97,684.454,0,1,24.444444
16621,11,14,3,0,23.72,0.0,33.57,9.1,0.84,12.93,646.156,0,1,24.444444
16622,11,15,3,0,23.81,0.0,33.89,9.7,3.48,15.31,537.21,0,1,24.444444
16623,11,16,3,0,23.81,0.0,34.53,8.8,5.28,14.05,360.172,0,1,24.444444
16624,11,17,3,0,23.93,0.0,34.9,15.6,0.6,15.22,127.074,0,1,24.444444
16625,11,18,3,0,23.74,0.0,36.42,8.8,1.56,6.3,0.0,0,1,24.444444
16626,11,19,3,0,23.7,0.0,37.92,9.9,3.12,6.9,0.0,0,1,24.444444
16627,11,20,3,0,23.66,0.0,39.52,9.5,5.52,5.93,0.0,0,1,24.444444
16628,11,21,3,0,23.64,0.0,40.77,9.9,2.88,5.6,0.0,0,1,24.444444
16629,11,22,3,0,23.67,0.0,41.31,11.9,1.8,6.51,0.0,0,1,24.444444
16630,11,23,3,0,23.54,0.0,41.95,8.9,4.32,3.52,0.0,0,1,24.444444
16631,11,24,3,0,23.76,0.0,40.91,18.0,0.96,8.9,0.0,0,1,24.444444
16632,11,1,4,0,23.51,0.0,41.23,9.8,1.2,2.87,0.0,0,1,24.444444
16633,11,2,4,0,23.45,0.0,41.77,10.2,1.8,2.87,0.0,0,1,24.444444
16634,11,3,4,0,23.38,0.0,42.77,9.8,0.24,2.41,0.0,0,1,24.444444
16635,11,4,4,0,23.3,0.0,43.61,9.7,0.48,1.99,0.0,0,1,24.444444
16636,11,5,4,0,23.31,0.0,44.14,11.8,0.6,2.47,0.0,0,1,24.444444
16637,11,6,4,0,23.25,0.0,45.0,10.5,0.96,1.94,0.0,0,1,24.444444
16638,11,7,4,0,23.25,0.0,45.92,9.9,3.6,2.2,0.0,0,1,24.444444
16639,11,8,4,0,23.49,0.0,46.07,9.2,7.68,4.85,107.724,0,1,24.444444
16640,11,9,4,0,23.57,0.0,46.56,7.7,9.6,5.91,270.772,0,1,24.444444
16641,11,10,4,0,23.7,0.0,46.9,11.1,2.4,10.15,389.051,0,1,24.444444
16642,11,11,4,0,23.79,0.0,47.4,10.9,1.56,12.16,400.195,0,1,24.444444
16643,11,12,4,0,23.84,0.0,47.97,8.2,8.76,14.87,652.638,0,1,24.444444
16644,11,13,4,0,23.91,0.0,48.5,8.2,1.56,17.0,563.757,0,1,24.444444
16645,11,14,4,0,23.98,0.0,48.72,8.8,0.48,20.27,511.177,0,1,24.444444
16646,11,15,4,0,24.04,0.0,48.73,10.4,3.12,26.34,505.545,0,1,24.444444
16647,11,16,4,0,24.05,0.0,48.48,10.2,1.8,25.15,339.904,0,1,24.444444
16648,11,17,4,0,24.06,0.0,48.95,9.8,3.12,18.39,117.204,0,1,24.444444
16649,11,18,4,0,24.07,0.0,50.13,11.6,3.84,16.47,0.0,0,1,24.444444
16650,11,19,4,0,24.06,0.0,51.4,9.5,3.36,13.86,0.0,0,1,24.444444
16651,11,20,4,0,24.07,0.0,51.84,15.3,5.4,20.91,0.0,0,1,24.444444
16652,11,21,4,0,24.06,0.0,52.38,10.1,2.4,12.61,0.0,0,1,24.444444
16653,11,22,4,0,24.06,0.0,53.41,11.6,2.52,14.4,0.0,0,1,24.444444
16654,11,23,4,0,24.07,0.0,53.66,14.0,1.08,17.3,0.0,0,1,24.444444
16655,11,24,4,0,24.05,0.0,54.27,11.0,0.48,12.0,0.0,0,1,24.444444
16656,11,1,5,0,24.06,0.0,54.41,15.2,0.24,16.41,0.0,0,1,24.444444
16657,11,2,5,0,24.0,0.0,54.68,10.1,0.0,9.03,0.0,0,1,24.444444
16658,11,3,5,0,23.98,0.0,54.86,11.3,0.24,9.62,0.0,0,1,24.444444
16659,11,4,5,0,23.92,0.0,55.44,10.0,0.12,8.03,0.0,0,1,24.444444
16660,11,5,5,0,23.86,0.0,56.39,9.6,0.96,7.4,0.0,0,1,24.444444
16661,11,6,5,0,23.93,0.0,56.65,12.6,3.6,9.88,0.0,0,1,24.444444
16662,11,7,5,0,23.87,0.0,57.27,10.0,4.32,8.35,0.0,0,1,24.444444
16663,11,8,5,0,23.91,0.0,56.89,10.4,19.08,12.32,90.2995,0,1,24.444444
16664,11,9,5,0,23.92,0.0,56.41,11.0,10.92,10.41,104.521,0,1,24.444444
16665,11,10,5,0,23.99,0.0,55.2,13.6,6.96,15.76,224.324,0,1,24.444444
16666,11,11,5,0,24.0,0.0,54.14,10.8,2.28,14.21,246.369,0,1,24.444444
16667,11,12,5,0,24.0,0.0,54.25,8.7,4.8,13.38,254.043,0,1,24.444444
16668,11,13,5,0,24.06,0.0,53.55,10.0,1.8,20.4,475.94,0,1,24.444444
16669,11,14,5,0,24.07,0.0,52.1,9.7,3.36,25.89,612.679,0,1,24.444444
16670,11,15,5,0,24.07,0.0,50.62,10.4,1.2,27.79,446.361,0,1,24.444444
16671,11,16,5,0,24.07,0.0,50.26,10.0,1.92,25.22,281.752,0,1,24.444444
16672,11,17,5,0,24.07,0.0,50.55,10.5,1.08,21.23,116.033,0,1,24.444444
16673,11,18,5,0,24.07,0.0,51.46,9.5,1.32,15.1,0.0,0,1,24.444444
16674,11,19,5,0,24.07,0.0,52.35,9.6,3.0,15.05,0.0,0,1,24.444444
16675,11,20,5,0,24.07,0.0,53.08,12.1,2.88,17.98,0.0,0,1,24.444444
16676,11,21,5,0,24.07,0.0,53.51,11.6,4.44,16.07,0.0,0,1,24.444444
16677,11,22,5,0,24.07,0.0,53.74,13.9,3.36,18.9,0.0,0,1,24.444444
16678,11,23,5,0,24.07,0.0,53.77,13.3,2.04,17.06,0.0,0,1,24.444444
16679,11,24,5,0,24.07,0.0,54.37,12.1,1.08,14.32,0.0,0,1,24.444444
16680,11,1,8,0,24.05,0.0,55.27,11.6,1.08,12.98,0.0,0,1,24.444444
16681,11,2,8,0,24.02,0.0,56.3,10.3,0.72,10.82,0.0,0,1,24.444444
16682,11,3,8,0,23.7,0.0,59.25,3.0,0.6,3.92,0.0,0,1,24.444444
16683,11,4,8,0,23.97,0.0,58.43,13.8,0.6,13.68,0.0,0,1,24.444444
16684,11,5,8,0,23.65,0.0,60.4,3.4,0.48,3.6,0.0,0,1,24.444444
16685,11,6,8,0,23.89,0.0,60.1,11.6,0.96,10.57,0.0,0,1,24.444444
16686,11,7,8,0,23.88,0.0,60.27,9.8,3.72,8.93,0.0,0,1,24.444444
16687,11,8,8,0,23.82,0.0,61.04,6.8,8.16,7.99,64.2494,0,1,24.444444
16688,11,9,8,0,23.85,0.0,60.49,6.5,10.2,13.37,246.919,0,1,24.444444
16689,11,10,8,0,24.0,0.0,57.48,11.0,3.72,22.4,420.715,0,1,24.444444
16690,11,11,8,0,24.03,0.0,56.52,7.2,1.56,18.39,420.167,0,1,24.444444
16691,11,12,8,0,24.07,0.0,55.38,9.2,6.72,23.44,447.178,0,1,24.444444
16692,11,13,8,0,24.07,0.0,53.51,10.2,4.32,27.75,472.205,0,1,24.444444
16693,11,14,8,0,24.07,0.0,52.23,9.1,7.32,26.42,376.38,0,1,24.444444
16694,11,15,8,0,24.07,0.0,51.76,9.7,4.32,27.56,313.502,0,1,24.444444
16695,11,16,8,0,24.07,0.0,51.12,10.0,3.12,27.8,237.035,0,1,24.444444
16696,11,17,8,0,24.07,0.0,51.26,8.4,0.84,21.79,114.552,0,1,24.444444
16697,11,18,8,0,24.07,0.0,52.9,8.7,4.08,17.55,0.0,0,1,24.444444
16698,11,19,8,0,24.07,0.0,53.71,11.2,6.0,20.61,0.0,0,1,24.444444
16699,11,20,8,0,24.07,0.0,54.73,9.3,7.68,16.5,0.0,0,1,24.444444
16700,11,21,8,0,24.07,0.0,55.2,12.9,1.44,21.03,0.0,0,1,24.444444
16701,11,22,8,0,24.07,0.0,55.84,9.8,2.76,15.33,0.0,0,1,24.444444
16702,11,23,8,0,24.07,0.0,56.91,11.0,2.4,16.32,0.0,0,1,24.444444
16703,11,24,8,0,24.07,0.0,56.72,14.5,3.12,20.52,0.0,0,1,24.444444
16704,11,1,7,0,24.06,0.0,56.99,10.9,1.8,13.93,0.0,0,1,24.444444
16705,11,2,7,0,24.07,0.0,56.25,18.0,1.32,23.66,0.0,0,1,24.444444
16706,11,3,7,0,24.03,0.0,56.19,9.9,0.84,10.7,0.0,0,1,24.444444
16707,11,4,7,0,24.0,0.0,57.75,9.7,0.36,9.83,0.0,0,1,24.444444
16708,11,5,7,0,23.98,0.0,58.34,10.2,0.12,9.68,0.0,0,1,24.444444
16709,11,6,7,0,23.69,0.0,60.36,3.9,1.2,3.85,0.0,0,1,24.444444
16710,11,7,7,0,23.89,0.0,59.86,10.4,2.04,11.06,0.0,0,1,24.444444
16711,11,8,7,0,24.04,0.0,57.1,17.9,6.12,29.33,96.7952,0,1,24.444444
16712,11,9,7,0,24.06,0.0,54.43,10.0,7.68,22.99,296.4,0,1,24.444444
16713,11,10,7,0,24.07,0.0,52.63,10.5,18.48,26.51,461.864,0,1,24.444444
16714,11,11,7,0,24.04,0.0,52.1,3.9,13.8,20.25,572.636,0,1,24.444444
16715,11,12,7,0,24.07,0.0,51.35,8.7,4.08,28.66,636.601,0,1,24.444444
16716,11,13,7,0,24.1,0.02,49.74,10.4,3.12,33.05,637.615,0,1,24.444444
16717,11,14,7,0,24.1,0.03,47.89,9.5,3.12,34.74,589.121,0,1,24.444444
16718,11,15,7,0,24.1,0.02,46.55,10.9,8.88,37.97,487.421,0,1,24.444444
16719,11,16,7,0,24.08,0.0,46.08,10.3,3.36,35.49,326.353,0,1,24.444444
16720,11,17,7,0,24.07,0.0,47.08,8.1,15.96,26.11,112.634,0,1,24.444444
16721,11,18,7,0,24.08,0.0,48.56,9.2,8.76,22.72,0.0,0,1,24.444444
16722,11,19,7,0,24.07,0.0,49.96,10.1,7.92,23.75,0.0,0,1,24.444444
16723,11,20,7,0,24.07,0.0,51.46,10.4,1.56,23.1,0.0,0,1,24.444444
16724,11,21,7,0,24.07,0.0,52.93,11.2,3.48,22.39,0.0,0,1,24.444444
16725,11,22,7,0,24.07,0.0,54.78,9.7,2.28,19.04,0.0,0,1,24.444444
16726,11,23,7,0,24.07,0.0,56.25,10.7,2.76,19.05,0.0,0,1,24.444444
16727,11,24,7,0,24.07,0.0,57.08,11.1,1.44,17.8,0.0,0,1,24.444444
16728,11,1,1,0,24.06,0.0,57.99,9.8,1.56,14.4,0.0,0,1,24.444444
16729,11,2,1,0,24.03,0.0,59.26,8.6,0.6,11.55,0.0,0,1,24.444444
16730,11,3,1,0,24.0,0.0,60.17,8.6,0.24,10.47,0.0,0,1,24.444444
16731,11,4,1,0,24.01,0.0,60.19,10.4,1.8,11.89,0.0,0,1,24.444444
16732,11,5,1,0,23.96,0.0,60.51,8.5,0.24,8.93,0.0,0,1,24.444444
16733,11,6,1,0,23.73,0.0,62.18,3.5,0.84,3.85,0.0,0,1,24.444444
16734,11,7,1,0,23.81,0.0,62.41,8.9,1.68,8.42,0.0,0,1,24.444444
16735,11,8,1,0,23.83,0.0,62.54,7.6,5.16,8.61,41.1699,0,1,24.444444
16736,11,9,1,0,23.91,0.0,62.11,8.6,6.24,12.99,188.867,0,1,24.444444
16737,11,10,1,0,23.99,0.0,60.65,9.8,9.36,17.08,256.368,0,1,24.444444
16738,11,11,1,0,24.05,0.0,58.93,10.3,5.04,22.42,372.41,0,1,24.444444
16739,11,12,1,0,24.07,0.0,56.39,11.1,8.76,29.18,601.011,0,1,24.444444
16740,11,13,1,0,24.07,0.0,54.26,5.2,3.12,22.99,629.258,0,1,24.444444
16741,11,14,1,0,24.07,0.0,51.45,9.7,17.04,32.09,583.853,0,1,24.444444
16742,11,15,1,0,24.07,0.0,48.86,10.7,7.44,33.06,444.976,0,1,24.444444
16743,11,16,1,0,24.07,0.0,47.23,11.4,3.48,27.66,174.075,0,1,24.444444
16744,11,17,1,0,24.08,0.0,46.7,9.9,3.96,21.43,41.8735,0,1,24.444444
