,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C),Occupant Count (people)
18332,2,21,4,0,23.96,0.0,30.87,18.2,7.68,9.45,0.0,0,1,24.444444,3
18333,2,22,4,0,23.97,0.0,30.86,18.8,3.0,8.95,0.0,0,1,24.444444,3
18334,2,23,4,0,23.92,0.0,30.99,19.8,0.84,7.03,0.0,0,1,24.444444,3
18335,2,24,4,0,23.6,0.0,31.37,13.6,1.2,2.72,0.0,0,1,24.444444,3
18336,2,1,5,0,23.71,0.0,30.61,18.0,0.0,4.56,0.0,0,1,24.444444,3
18337,2,2,5,0,23.11,0.0,31.25,7.9,0.48,0.59,0.0,0,1,24.444444,3
18338,2,3,5,0,22.85,0.0,31.25,7.8,0.36,0.39,0.0,0,1,24.444444,3
18339,2,4,5,0,22.78,0.0,31.32,8.6,0.12,0.32,0.0,0,1,24.444444,3
18340,2,5,5,0,22.72,0.0,31.23,7.3,0.96,0.04,0.0,0,1,24.444444,3
18341,2,6,5,0,22.71,0.0,30.61,9.4,1.08,0.15,0.0,0,1,24.444444,3
18342,2,7,5,0,22.74,0.0,29.9,13.0,3.6,0.56,0.0,0,1,24.444444,3
18343,2,8,5,0,22.77,0.0,29.5,7.2,12.24,0.05,67.7191,0,1,24.444444,3
18344,2,9,5,0,23.01,0.0,28.64,8.8,14.04,0.71,288.658,0,1,24.444444,3
18345,2,10,5,0,23.17,0.0,27.9,9.9,13.8,2.65,503.011,0,1,24.444444,3
18346,2,11,5,0,23.27,0.0,26.96,10.1,12.96,3.87,656.281,0,1,24.444444,3
18347,2,12,5,0,23.42,0.0,25.93,12.7,3.24,6.21,754.84,0,1,24.444444,3
18348,2,13,5,0,23.41,0.0,24.93,9.3,0.48,5.58,804.597,0,1,24.444444,3
18349,2,14,5,0,23.49,0.0,23.39,11.1,4.56,7.84,785.216,0,1,24.444444,3
18350,2,15,5,0,23.62,0.0,21.91,13.1,2.04,11.51,688.959,0,1,24.444444,3
18351,2,16,5,0,23.66,0.0,21.13,12.0,1.08,11.81,539.436,0,1,24.444444,3
18352,2,17,5,0,23.62,0.0,20.15,10.2,5.04,8.93,321.41,0,1,24.444444,3
18353,2,18,5,0,23.56,0.0,18.87,11.9,1.2,5.38,68.6516,0,1,24.444444,3
18354,2,19,5,0,23.54,0.0,18.66,14.2,4.92,4.84,0.0,0,1,24.444444,3
18355,2,20,5,0,23.54,0.0,18.79,15.5,3.48,4.56,0.0,0,1,24.444444,3
18356,2,21,5,0,23.53,0.0,18.79,17.3,2.28,4.39,0.0,0,1,24.444444,3
18357,2,22,5,0,23.48,0.0,18.84,17.4,2.16,3.48,0.0,0,1,24.444444,3
18358,2,23,5,0,23.45,0.0,19.45,19.0,1.08,3.25,0.0,0,1,24.444444,3
18359,2,24,5,0,23.1,0.0,20.1,12.3,0.12,0.77,0.0,0,1,24.444444,3
18360,2,1,6,0,22.79,0.0,20.38,8.7,0.36,0.15,0.0,0,1,24.444444,3
18361,2,2,6,0,22.67,0.0,20.45,7.1,0.24,0.0,0.0,0,1,24.444444,3
18362,2,3,6,0,22.62,0.0,20.64,6.7,0.36,0.0,0.0,0,1,24.444444,3
18363,2,4,6,0,22.58,0.0,20.79,6.8,0.24,0.0,0.0,0,1,24.444444,3
18364,2,5,6,0,22.54,0.0,21.01,5.4,0.48,0.0,0.0,0,1,24.444444,3
18365,2,6,6,0,22.52,0.0,21.35,5.8,3.96,0.0,0.0,0,1,24.444444,3
18366,2,7,6,0,22.58,0.0,21.46,11.2,7.56,0.0,0.0,0,1,24.444444,3
18367,2,8,6,0,22.61,0.0,21.65,6.9,18.6,0.0,73.6832,0,1,24.444444,3
18368,2,9,6,0,22.81,0.0,21.3,7.0,1.92,0.12,303.489,0,1,24.444444,3
18369,2,10,6,0,22.98,0.0,20.59,8.6,12.72,1.42,522.029,0,1,24.444444,3
18370,2,11,6,0,23.05,0.0,19.83,8.5,4.92,2.36,668.734,0,1,24.444444,3
18371,2,12,6,0,23.23,0.0,19.17,11.9,3.24,4.37,770.903,0,1,24.444444,3
18372,2,13,6,0,23.24,0.0,18.59,7.4,8.28,3.95,782.941,0,1,24.444444,3
18373,2,14,6,0,23.32,0.0,17.68,6.9,3.84,5.16,764.952,0,1,24.444444,3
18374,2,15,6,0,23.56,0.0,16.66,13.2,2.4,11.26,672.975,0,1,24.444444,3
18375,2,16,6,0,23.57,0.0,15.8,6.9,1.08,9.2,532.165,0,1,24.444444,3
18376,2,17,6,0,23.62,0.0,15.01,10.4,0.96,10.47,319.907,0,1,24.444444,3
18377,2,18,6,0,23.58,0.0,14.63,11.2,3.6,5.87,73.1518,0,1,24.444444,3
18378,2,19,6,0,23.5,0.0,14.76,10.8,5.4,3.53,0.0,0,1,24.444444,3
18379,2,20,6,0,23.54,0.0,15.04,15.4,1.32,5.21,0.0,0,1,24.444444,3
18380,2,21,6,0,23.57,0.0,15.63,18.0,7.44,5.34,0.0,0,1,24.444444,3
18381,2,22,6,0,23.36,0.0,17.08,13.1,1.08,1.6,0.0,0,1,24.444444,3
18382,2,23,6,0,23.24,0.0,18.85,14.0,1.56,1.5,0.0,0,1,24.444444,3
18383,2,24,6,0,23.08,0.0,20.26,12.1,1.56,0.89,0.0,0,1,24.444444,3
18384,2,1,7,0,22.85,0.0,21.66,9.8,0.36,0.27,0.0,0,1,24.444444,3
18385,2,2,7,0,22.67,0.0,22.66,6.4,0.24,0.0,0.0,0,1,24.444444,3
18386,2,3,7,0,22.59,0.0,23.62,6.2,0.12,0.0,0.0,0,1,24.444444,3
18387,2,4,7,0,22.59,0.0,24.38,8.0,0.48,0.0,0.0,0,1,24.444444,3
18388,2,5,7,0,22.55,0.0,25.1,7.2,0.24,0.0,0.0,0,1,24.444444,3
18389,2,6,7,0,22.5,0.0,25.59,5.4,2.76,0.0,0.0,0,1,24.444444,3
18390,2,7,7,0,22.53,0.0,25.73,9.7,3.6,0.0,0.0,0,1,24.444444,3
18391,2,8,7,0,22.55,0.0,25.89,6.2,7.2,0.0,71.0452,0,1,24.444444,3
18392,2,9,7,0,22.72,0.0,25.48,6.4,3.0,0.0,250.298,0,1,24.444444,3
18393,2,10,7,0,22.97,0.0,24.2,8.9,15.6,0.45,418.792,0,1,24.444444,3
18394,2,11,7,0,23.06,0.0,22.58,8.5,15.48,0.98,436.651,0,1,24.444444,3
18395,2,12,7,0,23.19,0.0,20.71,9.2,11.52,2.91,648.379,0,1,24.444444,3
18396,2,13,7,0,23.27,0.0,19.52,7.9,3.12,4.06,766.169,0,1,24.444444,3
18397,2,14,7,0,23.35,0.0,18.8,7.4,3.6,4.47,678.737,0,1,24.444444,3
18398,2,15,7,0,23.43,0.0,18.02,6.6,1.32,3.81,465.928,0,1,24.444444,3
18399,2,16,7,0,23.46,0.0,16.96,6.7,6.12,4.33,341.923,0,1,24.444444,3
18400,2,17,7,0,23.51,0.0,15.88,10.7,10.68,6.35,216.116,0,1,24.444444,3
18401,2,18,7,0,23.42,0.0,15.75,8.2,8.52,2.31,32.1287,0,1,24.444444,3
18402,2,19,7,0,23.33,0.0,16.33,8.8,5.52,1.72,0.0,0,1,24.444444,3
18403,2,20,7,0,23.36,0.0,17.27,11.7,3.6,2.19,0.0,0,1,24.444444,3
18404,2,21,7,0,23.39,0.0,18.55,14.8,2.64,2.96,0.0,0,1,24.444444,3
18405,2,22,7,0,23.29,0.0,20.17,12.8,0.6,1.65,0.0,0,1,24.444444,3
18406,2,23,7,0,23.12,0.0,21.59,12.0,3.36,1.01,0.0,0,1,24.444444,3
18407,2,24,7,0,23.04,0.0,22.61,13.1,0.84,0.97,0.0,0,1,24.444444,3
18408,2,1,1,0,22.77,0.0,23.75,7.7,0.48,0.04,0.0,0,1,24.444444,3
18409,2,2,1,0,22.69,0.0,24.46,8.5,0.6,0.0,0.0,0,1,24.444444,3
18410,2,3,1,0,22.62,0.0,25.33,6.7,0.6,0.0,0.0,0,1,24.444444,3
18411,2,4,1,0,22.58,0.0,26.0,6.7,0.36,0.0,0.0,0,1,24.444444,3
18412,2,5,1,0,22.55,0.0,26.65,6.0,0.36,0.0,0.0,0,1,24.444444,3
18413,2,6,1,0,22.52,0.0,27.21,6.0,1.44,0.0,0.0,0,1,24.444444,3
18414,2,7,1,0,22.51,0.0,27.56,5.9,0.48,0.0,0.0,0,1,24.444444,3
18415,2,8,1,0,22.55,0.0,27.83,5.9,5.76,0.0,73.0086,0,1,24.444444,3
18416,2,9,1,0,22.93,0.0,27.15,9.0,9.0,0.73,291.719,0,1,24.444444,3
18417,2,10,1,0,23.12,0.0,25.92,6.3,11.4,2.27,491.641,0,1,24.444444,3
18418,2,11,1,0,23.24,0.0,24.01,8.7,5.76,4.06,640.659,0,1,24.444444,3
18419,2,12,1,0,23.28,0.0,22.69,7.7,10.32,4.71,736.686,0,1,24.444444,3
18420,2,13,1,0,23.42,0.0,21.03,9.8,2.16,7.29,761.532,0,1,24.444444,3
18421,2,14,1,0,23.52,0.0,19.08,8.2,1.44,8.58,721.201,0,1,24.444444,3
18422,2,15,1,0,23.67,0.0,17.56,10.6,9.48,12.84,640.684,0,1,24.444444,3
18423,2,16,1,0,23.72,0.0,16.67,9.3,2.04,13.54,505.687,0,1,24.444444,3
18424,2,17,1,0,23.71,0.0,16.25,8.2,10.08,11.46,313.513,0,1,24.444444,3
18425,2,18,1,0,23.6,0.0,16.44,6.9,7.08,5.15,72.3013,0,1,24.444444,3
18426,2,19,1,0,23.54,0.0,17.22,9.5,4.92,4.42,0.0,0,1,24.444444,3
18427,2,20,1,0,23.58,0.0,18.49,12.0,3.84,5.04,0.0,0,1,24.444444,3
18428,2,21,1,0,23.58,0.0,20.57,13.5,7.44,4.62,0.0,0,1,24.444444,3
18429,2,22,1,0,23.48,0.0,22.42,12.5,1.68,2.81,0.0,0,1,24.444444,3
18430,2,23,1,0,23.39,0.0,23.53,13.8,1.68,2.28,0.0,0,1,24.444444,3
18431,2,24,1,0,23.15,0.0,24.42,10.8,0.6,0.99,0.0,0,1,24.444444,3
18432,2,1,2,0,22.94,0.0,25.25,9.4,0.84,0.47,0.0,0,1,24.444444,3
18433,2,2,2,0,22.88,0.0,26.18,10.9,0.84,0.54,0.0,0,1,24.444444,3
18434,2,3,2,0,22.75,0.0,27.47,7.4,0.36,0.05,0.0,0,1,24.444444,3
18435,2,4,2,0,22.7,0.0,28.66,7.8,0.24,0.01,0.0,0,1,24.444444,3
18436,2,5,2,0,22.66,0.0,30.05,7.3,0.84,0.0,0.0,0,1,24.444444,3
18437,2,6,2,0,22.63,0.0,31.68,6.2,0.6,0.0,0.0,0,1,24.444444,3
18438,2,7,2,0,22.62,0.0,33.19,6.0,4.92,0.0,0.0,0,1,24.444444,3
18439,2,8,2,0,22.72,0.0,34.17,6.7,13.56,0.05,70.8087,0,1,24.444444,3
18440,2,9,2,0,23.02,0.0,33.74,7.1,13.44,0.83,288.09,0,1,24.444444,3
18441,2,10,2,0,23.27,0.0,31.45,9.2,11.28,3.74,498.926,0,1,24.444444,3
18442,2,11,2,0,23.47,0.0,28.36,10.8,9.24,5.85,658.968,0,1,24.444444,3
18443,2,12,2,0,23.42,0.0,25.75,7.2,3.24,5.31,771.649,0,1,24.444444,3
18444,2,13,2,0,23.5,0.0,22.27,9.2,2.04,7.34,821.348,0,1,24.444444,3
18445,2,14,2,0,23.54,0.0,18.5,7.7,1.56,8.06,798.592,0,1,24.444444,3
18446,2,15,2,0,23.76,0.0,15.93,14.1,3.72,14.62,710.34,0,1,24.444444,3
18447,2,16,2,0,23.68,0.0,13.99,7.8,1.8,10.84,556.884,0,1,24.444444,3
18448,2,17,2,0,23.61,0.0,12.76,7.2,5.28,8.68,336.345,0,1,24.444444,3
18449,2,18,2,0,23.49,0.0,12.39,7.2,6.6,3.92,81.0597,0,1,24.444444,3
18450,2,19,2,0,23.4,0.0,12.78,8.4,2.04,2.38,0.0,0,1,24.444444,3
18451,2,20,2,0,23.57,0.0,13.23,16.6,3.84,5.7,0.0,0,1,24.444444,3
18452,2,21,2,0,23.56,0.0,13.82,16.6,13.44,4.63,0.0,0,1,24.444444,3
18453,2,22,2,0,23.5,0.0,14.42,16.1,5.4,3.61,0.0,0,1,24.444444,3
18454,2,23,2,0,23.37,0.0,14.8,14.1,0.96,1.97,0.0,0,1,24.444444,3
18455,2,24,2,0,23.13,0.0,15.27,12.1,0.6,0.95,0.0,0,1,24.444444,3
18456,2,1,3,0,22.87,0.0,15.76,8.9,0.96,0.22,0.0,0,1,24.444444,3
18457,2,2,3,0,22.7,0.0,16.29,7.2,0.36,0.01,0.0,0,1,24.444444,3
18458,2,3,3,0,22.71,0.0,16.73,10.7,0.24,0.1,0.0,0,1,24.444444,3
18459,2,4,3,0,22.67,0.0,17.08,9.5,0.24,0.0,0.0,0,1,24.444444,3
18460,2,5,3,0,22.6,0.0,17.33,7.2,2.88,0.0,0.0,0,1,24.444444,3
18461,2,6,3,0,22.56,0.0,17.5,6.5,1.56,0.0,0.0,0,1,24.444444,3
18462,2,7,3,0,22.53,0.0,17.56,6.1,3.84,0.0,0.0,0,1,24.444444,3
18463,2,8,3,0,22.57,0.0,17.42,6.7,24.0,0.0,74.7947,0,1,24.444444,3
18464,2,9,3,0,22.81,0.0,16.71,7.7,8.88,0.13,303.995,0,1,24.444444,3
18465,2,10,3,0,23.02,0.0,15.79,10.4,18.72,1.77,522.084,0,1,24.444444,3
18466,2,11,3,0,23.11,0.0,14.67,9.5,7.92,2.56,684.924,0,1,24.444444,3
18467,2,12,3,0,23.17,0.0,13.77,8.3,8.28,2.99,784.307,0,1,24.444444,3
18468,2,13,3,0,23.24,0.0,13.13,7.2,6.24,3.87,820.578,0,1,24.444444,3
18469,2,14,3,0,23.34,0.0,12.27,7.3,1.56,5.22,795.329,0,1,24.444444,3
18470,2,15,3,0,23.55,0.0,11.67,13.2,1.2,10.96,693.8,0,1,24.444444,3
18471,2,16,3,0,23.56,0.0,11.48,7.6,4.08,8.97,540.616,0,1,24.444444,3
18472,2,17,3,0,23.53,0.0,11.66,6.7,3.24,6.89,322.909,0,1,24.444444,3
18473,2,18,3,0,23.38,0.0,12.68,5.7,1.68,2.37,74.3857,0,1,24.444444,3
18474,2,19,3,0,23.24,0.0,14.15,6.7,1.44,1.32,0.0,0,1,24.444444,3
18475,2,20,3,0,23.36,0.0,15.25,12.3,3.48,2.62,0.0,0,1,24.444444,3
18476,2,21,3,0,23.29,0.0,16.24,11.1,3.96,1.45,0.0,0,1,24.444444,3
18477,2,22,3,0,23.47,0.0,16.81,21.1,4.2,5.0,0.0,0,1,24.444444,3
18478,2,23,3,0,23.27,0.0,17.84,14.3,1.08,1.53,0.0,0,1,24.444444,3
18479,2,24,3,0,23.13,0.0,18.51,14.9,2.76,1.23,0.0,0,1,24.444444,3
18480,2,1,4,0,23.1,0.0,19.08,17.5,0.36,1.44,0.0,0,1,24.444444,3
18481,2,2,4,0,22.75,0.0,20.07,7.2,0.36,0.0,0.0,0,1,24.444444,3
18482,2,3,4,0,22.75,0.0,20.69,11.6,0.84,0.33,0.0,0,1,24.444444,3
18483,2,4,4,0,22.7,0.0,21.26,9.3,0.48,0.04,0.0,0,1,24.444444,3
18484,2,5,4,0,22.62,0.0,21.29,7.0,0.48,0.0,0.0,0,1,24.444444,3
18485,2,6,4,0,22.6,0.0,20.94,8.6,4.44,0.0,0.0,0,1,24.444444,3
18486,2,7,4,0,22.58,0.0,20.78,7.2,10.92,0.0,0.0,0,1,24.444444,3
18487,2,8,4,0,22.83,0.0,20.36,13.1,10.8,0.27,74.1742,0,1,24.444444,3
18488,2,9,4,0,23.1,0.0,19.86,11.2,3.84,1.26,296.976,0,1,24.444444,3
18489,2,10,4,0,23.31,0.0,18.85,14.3,1.32,3.79,500.706,0,1,24.444444,3
18490,2,11,4,0,23.35,0.0,17.73,12.2,8.52,3.82,654.702,0,1,24.444444,3
18491,2,12,4,0,23.41,0.0,16.66,13.8,9.48,5.25,747.487,0,1,24.444444,3
18492,2,13,4,0,23.38,0.0,16.02,9.6,5.88,4.77,770.949,0,1,24.444444,3
18493,2,14,4,0,23.56,0.0,15.61,12.0,4.2,8.27,682.853,0,1,24.444444,3
18494,2,15,4,0,23.74,0.0,15.34,14.2,3.84,13.41,648.305,0,1,24.444444,3
18495,2,16,4,0,23.78,0.0,15.26,11.6,5.16,13.39,516.505,0,1,24.444444,3
18496,2,17,4,0,23.76,0.0,15.34,11.6,0.72,12.3,317.161,0,1,24.444444,3
18497,2,18,4,0,23.7,0.0,15.81,11.3,2.52,7.05,77.9002,0,1,24.444444,3
18498,2,19,4,0,23.63,0.0,16.66,12.0,4.92,5.35,0.0,0,1,24.444444,3
18499,2,20,4,0,23.62,0.0,17.75,13.5,4.8,5.05,0.0,0,1,24.444444,3
18500,2,21,4,0,23.61,0.0,19.29,15.1,9.24,4.54,0.0,0,1,24.444444,3
18501,2,22,4,0,23.66,0.0,21.83,19.0,8.04,5.93,0.0,0,1,24.444444,3
18502,2,23,4,0,23.59,0.0,23.29,17.4,1.2,4.06,0.0,0,1,24.444444,3
18503,2,24,4,0,23.35,0.0,24.08,13.4,1.08,1.69,0.0,0,1,24.444444,3
18504,2,1,5,0,23.26,0.0,24.7,14.6,0.36,1.66,0.0,0,1,24.444444,3
18505,2,2,5,0,22.91,0.0,26.57,8.0,0.96,0.29,0.0,0,1,24.444444,3
18506,2,3,5,0,22.73,0.0,28.82,6.4,0.12,0.02,0.0,0,1,24.444444,3
18507,2,4,5,0,22.71,0.0,30.28,8.2,0.12,0.05,0.0,0,1,24.444444,3
18508,2,5,5,0,22.72,0.0,31.48,9.5,0.24,0.17,0.0,0,1,24.444444,3
18509,2,6,5,0,22.65,0.0,32.94,6.6,0.6,0.0,0.0,0,1,24.444444,3
18510,2,7,5,0,22.73,0.0,33.82,12.8,4.68,0.53,0.0,0,1,24.444444,3
18511,2,8,5,0,22.84,0.0,34.74,7.6,13.92,0.26,70.0337,0,1,24.444444,3
18512,2,9,5,0,23.24,0.0,35.46,9.4,13.8,2.55,279.705,0,1,24.444444,3
18513,2,10,5,0,23.53,0.0,37.67,10.6,7.2,6.93,474.675,0,1,24.444444,3
18514,2,11,5,0,23.68,0.0,40.21,9.6,15.0,9.18,620.909,0,1,24.444444,3
18515,2,12,5,0,23.83,0.0,41.95,12.0,6.6,14.3,707.015,0,1,24.444444,3
18516,2,13,5,0,23.92,0.0,42.64,10.8,1.68,16.86,735.315,0,1,24.444444,3
18517,2,14,5,0,24.0,0.0,42.2,11.3,0.6,20.82,710.065,0,1,24.444444,3
18518,2,15,5,0,24.06,0.0,41.27,12.3,0.96,25.71,634.211,0,1,24.444444,3
18519,2,16,5,0,24.07,0.0,40.59,11.8,2.4,26.64,492.795,0,1,24.444444,3
18520,2,17,5,0,24.07,0.0,40.5,9.8,1.2,22.51,290.869,0,1,24.444444,3
18521,2,18,5,0,24.08,0.0,40.62,11.5,4.2,19.2,64.1357,0,1,24.444444,3
18522,2,19,5,0,24.08,0.0,40.75,12.7,5.16,18.0,0.0,0,1,24.444444,3
18523,2,20,5,0,24.08,0.0,41.12,15.1,2.64,18.76,0.0,0,1,24.444444,3
18524,2,21,5,0,24.08,0.0,41.45,17.4,5.04,19.16,0.0,0,1,24.444444,3
18525,2,22,5,0,24.07,0.0,42.08,17.6,2.16,17.93,0.0,0,1,24.444444,3
18526,2,23,5,0,24.07,0.0,42.83,21.5,1.2,21.0,0.0,0,1,24.444444,3
18527,2,24,5,0,23.98,0.0,44.54,11.2,0.36,7.64,0.0,0,1,24.444444,3
18528,2,1,6,0,23.84,0.0,47.16,9.6,0.6,5.74,0.0,0,1,24.444444,3
18529,2,2,6,0,23.59,0.0,49.78,6.7,0.6,3.1,0.0,0,1,24.444444,3
18530,2,3,6,0,23.41,0.0,51.87,6.4,0.12,2.49,0.0,0,1,24.444444,3
18531,2,4,6,0,23.4,0.0,52.77,8.2,0.48,2.88,0.0,0,1,24.444444,3
18532,2,5,6,0,23.21,0.0,53.79,5.7,0.72,1.5,0.0,0,1,24.444444,3
18533,2,6,6,0,23.11,0.0,54.34,5.8,4.8,1.28,0.0,0,1,24.444444,3
18534,2,7,6,0,23.07,0.0,54.45,5.9,12.72,1.22,0.0,0,1,24.444444,3
18535,2,8,6,0,23.39,0.0,53.42,6.5,13.92,4.07,70.607,0,1,24.444444,3
18536,2,9,6,0,23.59,0.0,52.46,7.1,15.48,9.09,279.154,0,1,24.444444,3
18537,2,10,6,0,23.76,0.0,50.98,11.3,6.36,16.41,472.422,0,1,24.444444,3
18538,2,11,6,0,23.82,0.0,50.13,8.6,9.12,13.72,443.256,0,1,24.444444,3
18539,2,12,6,0,23.98,0.0,47.95,13.2,3.84,21.1,668.417,0,1,24.444444,3
18540,2,13,6,0,23.98,0.0,46.46,6.5,8.52,16.35,630.178,0,1,24.444444,3
18541,2,14,6,0,24.01,0.0,44.94,6.1,6.72,19.14,694.419,0,1,24.444444,3
18542,2,15,6,0,24.07,0.0,43.33,13.8,4.56,31.44,616.112,0,1,24.444444,3
18543,2,16,6,0,24.07,0.0,42.26,6.4,6.48,23.78,473.352,0,1,24.444444,3
18544,2,17,6,0,24.08,0.0,41.32,12.7,0.96,28.33,272.887,0,1,24.444444,3
18545,2,18,6,0,24.08,0.0,41.16,8.6,2.4,16.93,55.6648,0,1,24.444444,3
18546,2,19,6,0,24.08,0.0,41.32,13.3,2.64,19.74,0.0,0,1,24.444444,3
18547,2,20,6,0,24.08,0.0,41.31,16.2,2.52,21.58,0.0,0,1,24.444444,3
18548,2,21,6,0,24.08,0.0,41.47,14.4,5.28,17.58,0.0,0,1,24.444444,3
18549,2,22,6,0,24.07,0.0,42.05,14.9,2.88,17.9,0.0,0,1,24.444444,3
18550,2,23,6,0,24.07,0.0,42.35,12.0,1.56,12.23,0.0,0,1,24.444444,3
18551,2,24,6,0,24.03,0.0,41.67,11.8,0.96,9.47,0.0,0,1,24.444444,3
18552,2,1,7,0,23.95,0.0,41.02,11.1,0.24,6.84,0.0,0,1,24.444444,3
18553,2,2,7,0,23.58,0.0,40.64,6.8,1.56,2.46,0.0,0,1,24.444444,3
18554,2,3,7,0,23.26,0.0,39.03,6.2,4.44,1.41,0.0,0,1,24.444444,3
18555,2,4,7,0,23.12,0.0,37.24,7.1,0.36,1.14,0.0,0,1,24.444444,3
18556,2,5,7,0,23.01,0.0,35.23,7.2,0.24,0.81,0.0,0,1,24.444444,3
18557,2,6,7,0,22.88,0.0,33.49,5.8,1.56,0.39,0.0,0,1,24.444444,3
18558,2,7,7,0,22.81,0.0,31.68,6.3,3.48,0.32,0.0,0,1,24.444444,3
18559,2,8,7,0,23.01,0.0,29.71,6.4,7.68,0.55,75.2237,0,1,24.444444,3
18560,2,9,7,0,23.25,0.0,27.87,7.7,14.52,2.29,298.605,0,1,24.444444,3
18561,2,10,7,0,23.36,0.0,26.29,8.2,7.8,3.8,505.36,0,1,24.444444,3
18562,2,11,7,0,23.48,0.0,24.95,8.8,8.16,4.63,651.433,0,1,24.444444,3
18563,2,12,7,0,23.54,0.0,24.17,9.8,13.92,5.66,749.753,0,1,24.444444,3
18564,2,13,7,0,23.52,0.0,23.78,7.3,2.76,5.75,754.083,0,1,24.444444,3
18565,2,14,7,0,23.63,0.0,23.18,9.2,6.24,8.98,724.966,0,1,24.444444,3
18566,2,15,7,0,23.66,0.0,22.74,7.0,6.72,10.51,647.077,0,1,24.444444,3
18567,2,16,7,0,23.71,0.0,22.27,6.5,3.0,12.05,503.663,0,1,24.444444,3
18568,2,17,7,0,23.75,0.0,22.03,8.7,6.96,12.85,305.436,0,1,24.444444,3
18569,2,18,7,0,23.69,0.0,22.22,7.5,8.04,7.26,74.9805,0,1,24.444444,3
18570,2,19,7,0,23.65,0.0,22.78,9.0,16.08,6.18,0.0,0,1,24.444444,3
18571,2,20,7,0,23.86,0.0,23.31,17.6,3.84,10.89,0.0,0,1,24.444444,3
18572,2,21,7,0,23.72,0.0,24.62,11.9,3.0,5.13,0.0,0,1,24.444444,3
18573,2,22,7,0,23.58,0.0,26.55,11.3,3.6,3.47,0.0,0,1,24.444444,3
18574,2,23,7,0,23.54,0.0,28.09,13.2,1.32,3.49,0.0,0,1,24.444444,3
18575,2,24,7,0,23.47,0.0,29.27,13.8,0.96,2.87,0.0,0,1,24.444444,3
18576,2,1,1,0,23.05,0.0,30.76,7.1,0.48,0.58,0.0,0,1,24.444444,3
18577,2,2,1,0,22.87,0.0,31.67,6.6,0.36,0.31,0.0,0,1,24.444444,3
18578,2,3,1,0,22.82,0.0,32.24,7.5,0.36,0.32,0.0,0,1,24.444444,3
18579,2,4,1,0,22.76,0.0,32.71,6.6,0.84,0.13,0.0,0,1,24.444444,3
18580,2,5,1,0,22.74,0.0,33.35,7.4,0.12,0.16,0.0,0,1,24.444444,3
18581,2,6,1,0,22.7,0.0,33.84,6.2,1.44,0.0,0.0,0,1,24.444444,3
18582,2,7,1,0,22.69,0.0,34.07,6.6,1.2,0.03,0.0,0,1,24.444444,3
18583,2,8,1,0,22.83,0.0,34.21,6.8,7.2,0.31,79.5015,0,1,24.444444,3
18584,2,9,1,0,23.11,0.0,34.29,6.1,4.44,1.11,250.072,0,1,24.444444,3
18585,2,10,1,0,23.29,0.0,34.54,6.4,14.28,3.23,461.151,0,1,24.444444,3
18586,2,11,1,0,23.53,0.0,34.69,9.0,11.76,6.05,643.59,0,1,24.444444,3
18587,2,12,1,0,23.64,0.0,35.42,7.9,11.16,7.58,733.412,0,1,24.444444,3
18588,2,13,1,0,23.69,0.0,36.4,6.8,2.16,8.31,688.07,0,1,24.444444,3
18589,2,14,1,0,23.81,0.0,37.25,9.0,7.2,12.5,711.549,0,1,24.444444,3
18590,2,15,1,0,23.93,0.0,37.65,8.9,4.08,15.12,630.641,0,1,24.444444,3
18591,2,16,1,0,23.96,0.0,38.37,8.2,5.52,12.36,294.621,0,1,24.444444,3
18592,2,17,1,0,24.02,0.0,39.38,11.7,13.44,13.18,112.137,0,1,24.444444,3
18593,2,18,1,0,24.03,0.0,40.42,11.7,5.52,11.9,16.7746,0,1,24.444444,3
18594,2,19,1,0,23.96,0.0,41.86,8.2,5.64,8.8,0.0,0,1,24.444444,3
18595,2,20,1,0,24.02,0.0,43.03,12.2,5.88,11.77,0.0,0,1,24.444444,3
18596,2,21,1,0,24.06,0.0,43.95,15.0,8.64,13.5,0.0,0,1,24.444444,3
18597,2,22,1,0,24.06,0.0,45.07,15.1,1.8,12.98,0.0,0,1,24.444444,3
18598,2,23,1,0,24.01,0.0,46.74,12.3,1.44,9.45,0.0,0,1,24.444444,3
18599,2,24,1,0,24.0,0.0,48.18,13.5,0.96,10.21,0.0,0,1,24.444444,3
18600,2,1,2,0,23.86,0.0,49.85,9.6,0.36,6.38,0.0,0,1,24.444444,3
18601,2,2,2,0,23.84,0.0,51.25,10.7,1.2,7.22,0.0,0,1,24.444444,3
18602,2,3,2,0,23.69,0.0,53.49,7.4,0.36,4.2,0.0,0,1,24.444444,3
18603,2,4,2,0,23.58,0.0,55.27,6.8,0.36,3.49,0.0,0,1,24.444444,3
18604,2,5,2,0,23.52,0.0,56.36,7.0,0.36,3.42,0.0,0,1,24.444444,3
18605,2,6,2,0,23.43,0.0,57.63,6.5,1.08,2.92,0.0,0,1,24.444444,3
18606,2,7,2,0,23.4,0.0,58.64,6.9,2.4,3.15,0.0,0,1,24.444444,3
18607,2,8,2,0,23.41,0.0,59.41,5.9,14.04,3.21,54.3573,0,1,24.444444,3
